Date,^OEX
2021-08-13,2049.530029296875
2021-08-16,2052.75
2021-08-17,2040.969970703125
2021-08-18,2018.719970703125
2021-08-19,2022.989990234375
2021-08-20,2041.47998046875
2021-08-23,2059.330078125
2021-08-24,2060.989990234375
2021-08-25,2062.679931640625
2021-08-26,2051.389892578125
2021-08-27,2068.2900390625
2021-08-30,2083.0
2021-08-31,2079.169921875
2021-09-01,2079.2900390625
2021-09-02,2081.949951171875
2021-09-03,2082.7900390625
2021-09-07,2081.639892578125
2021-09-08,2077.739990234375
2021-09-09,2065.699951171875
2021-09-10,2048.949951171875
2021-09-13,2054.739990234375
2021-09-14,2042.72998046875
2021-09-15,2059.68994140625
2021-09-16,2056.4599609375
2021-09-17,2037.6199951171875
2021-09-20,2001.2099609375
2021-09-21,2001.0799560546875
2021-09-22,2018.050048828125
2021-09-23,2041.0699462890625
2021-09-24,2045.1700439453125
2021-09-27,2038.1300048828125
2021-09-28,1994.5999755859375
2021-09-29,1998.77001953125
2021-09-30,1977.5
2021-10-01,2001.8699951171875
2021-10-04,1972.81005859375
2021-10-05,1995.300048828125
2021-10-06,2006.1500244140625
2021-10-07,2021.68994140625
2021-10-08,2019.050048828125
2021-10-11,2004.280029296875
2021-10-12,1995.93994140625
2021-10-13,2001.8900146484375
2021-10-14,2034.6500244140625
2021-10-15,2053.52001953125
2021-10-18,2062.22998046875
2021-10-19,2077.260009765625
2021-10-20,2081.06005859375
2021-10-21,2085.919921875
2021-10-22,2078.699951171875
2021-10-25,2090.639892578125
2021-10-26,2098.1201171875
2021-10-27,2095.72998046875
2021-10-28,2115.110107421875
2021-10-29,2121.949951171875
2021-11-01,2123.06005859375
2021-11-02,2131.81005859375
2021-11-03,2148.840087890625
2021-11-04,2162.889892578125
2021-11-05,2170.3701171875
2021-11-08,2169.43994140625
2021-11-09,2157.179931640625
2021-11-10,2140.340087890625
2021-11-11,2139.52001953125
2021-11-12,2155.5400390625
2021-11-15,2154.06005859375
2021-11-16,2162.02001953125
2021-11-17,2158.77001953125
2021-11-18,2172.139892578125
2021-11-19,2171.8798828125
2021-11-22,2163.4599609375
2021-11-23,2166.169921875
2021-11-24,2170.75
2021-11-26,2122.39990234375
2021-11-29,2151.2099609375
2021-11-30,2117.510009765625
2021-12-01,2093.449951171875
2021-12-02,2115.330078125
2021-12-03,2095.320068359375
2021-12-06,2120.010009765625
2021-12-07,2164.10009765625
2021-12-08,2170.3798828125
2021-12-09,2156.760009765625
2021-12-10,2181.6201171875
2021-12-13,2158.7900390625
2021-12-14,2143.06005859375
2021-12-15,2181.47998046875
2021-12-16,2157.1298828125
2021-12-17,2133.169921875
2021-12-20,2111.699951171875
2021-12-21,2145.97998046875
2021-12-22,2169.989990234375
2021-12-23,2183.219970703125
2021-12-27,2212.570068359375
2021-12-28,2209.010009765625
2021-12-29,2210.10009765625
2021-12-30,2203.330078125
2021-12-31,2194.580078125
2022-01-03,2219.43994140625
2022-01-04,2212.679931640625
2022-01-05,2168.489990234375
2022-01-06,2163.22998046875
2022-01-07,2156.760009765625
2022-01-10,2157.2099609375
2022-01-11,2175.43994140625
2022-01-12,2182.25
2022-01-13,2146.0
2022-01-14,2149.929931640625
2022-01-18,2110.1298828125
2022-01-19,2090.1298828125
2022-01-20,2068.110107421875
2022-01-21,2024.949951171875
2022-01-24,2026.1600341796875
2022-01-25,2003.699951171875
2022-01-26,2005.949951171875
2022-01-27,1998.5799560546875
2022-01-28,2053.14990234375
2022-01-31,2092.610107421875
2022-02-01,2107.56005859375
2022-02-02,2127.179931640625
2022-02-03,2065.409912109375
2022-02-04,2081.8701171875
2022-02-07,2070.550048828125
2022-02-08,2086.820068359375
2022-02-09,2112.320068359375
2022-02-10,2073.56005859375
2022-02-11,2031.4200439453125
2022-02-14,2028.550048828125
2022-02-15,2060.610107421875
2022-02-16,2060.929931640625
2022-02-17,2016.030029296875
2022-02-18,1999.43994140625
2022-02-22,1977.050048828125
2022-02-23,1939.510009765625
2022-02-24,1968.780029296875
2022-02-25,2010.1300048828125
2022-02-28,2008.1600341796875
2022-03-01,1979.0899658203125
2022-03-02,2011.5999755859375
2022-03-03,1998.3800048828125
2022-03-04,1979.06005859375
2022-03-07,1921.9200439453125
2022-03-08,1908.5999755859375
2022-03-09,1960.9300537109375
2022-03-10,1951.52001953125
2022-03-11,1925.3499755859375
2022-03-14,1908.7900390625
2022-03-15,1953.780029296875
2022-03-16,1997.9300537109375
2022-03-17,2021.97998046875
2022-03-18,2048.300048828125
2022-03-21,2048.02001953125
2022-03-22,2075.89990234375
2022-03-23,2052.070068359375
2022-03-24,2082.6298828125
2022-03-25,2091.419921875
2022-03-28,2110.199951171875
2022-03-29,2133.219970703125
2022-03-30,2120.719970703125
2022-03-31,2085.75
2022-04-01,2091.389892578125
2022-04-04,2115.090087890625
2022-04-05,2085.590087890625
2022-04-06,2058.360107421875
2022-04-07,2066.330078125
2022-04-08,2056.64990234375
2022-04-11,2017.300048828125
2022-04-12,2010.81005859375
2022-04-13,2033.3199462890625
2022-04-14,2004.5
2022-04-18,2005.4000244140625
2022-04-19,2036.8900146484375
2022-04-20,2026.699951171875
2022-04-21,1998.81005859375
2022-04-22,1945.3900146484375
2022-04-25,1959.8900146484375
2022-04-26,1899.1800537109375
2022-04-27,1902.0699462890625
2022-04-28,1955.25
2022-04-29,1879.5699462890625
2022-05-02,1895.1199951171875
2022-05-03,1900.8900146484375
2022-05-04,1960.1400146484375
2022-05-05,1885.8499755859375
2022-05-06,1878.1400146484375
2022-05-09,1820.6199951171875
2022-05-10,1828.9200439453125
2022-05-11,1793.8199462890625
2022-05-12,1786.6300048828125
2022-05-13,1828.8499755859375
2022-05-16,1821.550048828125
2022-05-17,1857.6700439453125
2022-05-18,1779.699951171875
2022-05-19,1763.22998046875
2022-05-20,1764.1099853515625
2022-05-23,1800.3399658203125
2022-05-24,1782.9200439453125
2022-05-25,1798.3399658203125
2022-05-26,1833.1800537109375
2022-05-27,1878.72998046875
2022-05-31,1871.6099853515625
2022-06-01,1861.1800537109375
2022-06-02,1895.0799560546875
2022-06-03,1860.18994140625
2022-06-06,1865.989990234375
2022-06-07,1882.6600341796875
2022-06-08,1866.5699462890625
2022-06-09,1822.0999755859375
2022-06-10,1765.6600341796875
2022-06-13,1699.239990234375
2022-06-14,1694.93994140625
2022-06-15,1723.8900146484375
2022-06-16,1671.22998046875
2022-06-17,1675.9000244140625
2022-06-21,1720.780029296875
2022-06-22,1718.1700439453125
2022-06-23,1736.1500244140625
2022-06-24,1789.199951171875
2022-06-27,1780.8900146484375
2022-06-28,1740.5999755859375
2022-06-29,1743.43994140625
2022-06-30,1725.6099853515625
2022-07-01,1743.1300048828125
2022-07-05,1751.5799560546875
2022-07-06,1758.9000244140625
2022-07-07,1785.8800048828125
2022-07-08,1786.3499755859375
2022-07-11,1762.8599853515625
2022-07-12,1746.1600341796875
2022-07-13,1738.8900146484375
2022-07-14,1737.5999755859375
2022-07-15,1770.52001953125
2022-07-18,1754.030029296875
2022-07-19,1800.449951171875
2022-07-20,1811.8299560546875
2022-07-21,1831.280029296875
2022-07-22,1810.760009765625
2022-07-25,1810.699951171875
2022-07-26,1784.8599853515625
2022-07-27,1837.510009765625
2022-07-28,1855.18994140625
2022-07-29,1885.5899658203125
2022-08-01,1880.9300537109375
2022-08-02,1866.4000244140625
2022-08-03,1901.93994140625
2022-08-04,1900.3599853515625
2022-08-05,1893.6400146484375
2022-08-08,1888.72998046875
2022-08-09,1882.280029296875
2022-08-10,1923.030029296875
2022-08-11,1918.47998046875
2022-08-12,1952.3499755859375
2022-08-15,1962.449951171875
2022-08-16,1966.75
2022-08-17,1953.3900146484375
2022-08-18,1956.4200439453125
2022-08-19,1930.510009765625
2022-08-22,1887.52001953125
2022-08-23,1882.9300537109375
2022-08-24,1885.9599609375
2022-08-25,1912.18994140625
2022-08-26,1846.1199951171875
2022-08-29,1832.27001953125
2022-08-30,1812.800048828125
2022-08-31,1797.949951171875
2022-09-01,1805.9000244140625
2022-09-02,1783.9599609375
2022-09-06,1775.1500244140625
2022-09-07,1804.0699462890625
2022-09-08,1813.1199951171875
2022-09-09,1842.52001953125
2022-09-12,1864.75
2022-09-13,1778.93994140625
2022-09-14,1788.6500244140625
2022-09-15,1766.800048828125
2022-09-16,1756.06005859375
2022-09-19,1768.8199462890625
2022-09-20,1752.2900390625
2022-09-21,1721.3900146484375
2022-09-22,1711.7900390625
2022-09-23,1681.52001953125
2022-09-26,1667.9200439453125
2022-09-27,1664.6199951171875
2022-09-28,1694.1099853515625
2022-09-29,1655.25
2022-09-30,1625.760009765625
2022-10-03,1663.530029296875
2022-10-04,1713.050048828125
2022-10-05,1710.699951171875
2022-10-06,1694.27001953125
2022-10-07,1642.8900146484375
2022-10-10,1629.8900146484375
2022-10-11,1617.719970703125
2022-10-12,1615.0899658203125
2022-10-13,1659.1700439453125
2022-10-14,1622.25
2022-10-17,1667.550048828125
2022-10-18,1684.8499755859375
2022-10-19,1675.7099609375
2022-10-20,1664.6199951171875
2022-10-21,1704.5999755859375
2022-10-24,1725.1199951171875
2022-10-25,1750.81005859375
2022-10-26,1728.3199462890625
2022-10-27,1710.43994140625
2022-10-28,1756.4599609375
2022-10-31,1740.510009765625
2022-11-01,1728.72998046875
2022-11-02,1685.1800537109375
2022-11-03,1662.4000244140625
2022-11-04,1684.8900146484375
2022-11-07,1702.510009765625
2022-11-08,1710.719970703125
2022-11-09,1672.6400146484375
2022-11-10,1767.8499755859375
2022-11-11,1787.75
2022-11-14,1773.8800048828125
2022-11-15,1788.7099609375
2022-11-16,1774.3900146484375
2022-11-17,1771.8900146484375
2022-11-18,1777.0899658203125
2022-11-21,1766.6199951171875
2022-11-22,1790.2099609375
2022-11-23,1802.8699951171875
2022-11-25,1800.1800537109375
2022-11-28,1773.8499755859375
2022-11-29,1767.3299560546875
2022-11-30,1827.550048828125
2022-12-01,1824.18994140625
2022-12-02,1821.2099609375
2022-12-05,1789.969970703125
2022-12-06,1760.239990234375
2022-12-07,1755.27001953125
2022-12-08,1769.1800537109375
2022-12-09,1758.31005859375
2022-12-12,1783.1700439453125
2022-12-13,1795.6300048828125
2022-12-14,1785.1300048828125
2022-12-15,1738.1199951171875
2022-12-16,1718.9200439453125
2022-12-19,1702.4000244140625
2022-12-20,1703.489990234375
2022-12-21,1728.739990234375
2022-12-22,1701.2099609375
2022-12-23,1710.7099609375
2022-12-27,1700.1400146484375
2022-12-28,1680.5400390625
2022-12-29,1711.280029296875
2022-12-30,1709.1700439453125
2023-01-03,1701.9300537109375
2023-01-04,1710.27001953125
2023-01-05,1690.6500244140625
2023-01-06,1727.6500244140625
2023-01-09,1726.1800537109375
2023-01-10,1737.800048828125
2023-01-11,1761.4000244140625
2023-01-12,1767.6700439453125
2023-01-13,1776.5699462890625
2023-01-17,1773.22998046875
2023-01-18,1744.77001953125
2023-01-19,1732.8699951171875
2023-01-20,1767.27001953125
2023-01-23,1789.449951171875
2023-01-24,1788.3299560546875
2023-01-25,1786.7099609375
2023-01-26,1808.8199462890625
2023-01-27,1817.239990234375
2023-01-30,1790.760009765625
2023-01-31,1816.2900390625
2023-02-01,1836.5799560546875
2023-02-02,1872.4300537109375
2023-02-03,1854.7900390625
2023-02-06,1844.3299560546875
2023-02-07,1870.97998046875
2023-02-08,1847.6099853515625
2023-02-09,1830.9200439453125
2023-02-10,1831.8299560546875
2023-02-13,1854.9200439453125
2023-02-14,1855.949951171875
2023-02-15,1859.739990234375
2023-02-16,1831.510009765625
2023-02-17,1826.06005859375
2023-02-21,1788.6400146484375
2023-02-22,1786.4599609375
2023-02-23,1796.81005859375
2023-02-24,1776.4100341796875
2023-02-27,1783.0999755859375
2023-02-28,1777.5400390625
2023-03-01,1766.25
2023-03-02,1779.3900146484375
2023-03-03,1810.969970703125
2023-03-06,1816.3599853515625
2023-03-07,1789.260009765625
2023-03-08,1790.6600341796875
2023-03-09,1758.6400146484375
2023-03-10,1739.0400390625
2023-03-13,1741.2900390625
2023-03-14,1772.9100341796875
2023-03-15,1769.800048828125
2023-03-16,1803.56005859375
2023-03-17,1788.5999755859375
2023-03-20,1800.5699462890625
2023-03-21,1825.489990234375
2023-03-22,1799.8399658203125
2023-03-23,1809.8499755859375
2023-03-24,1817.9200439453125
2023-03-27,1817.2900390625
2023-03-28,1811.2900390625
2023-03-29,1836.3199462890625
2023-03-30,1847.22998046875
2023-03-31,1874.4200439453125
2023-04-03,1883.010009765625
2023-04-04,1876.9100341796875
2023-04-05,1871.93994140625
2023-04-06,1882.0400390625
2023-04-10,1878.8599853515625
2023-04-11,1873.5799560546875
2023-04-12,1864.6099853515625
2023-04-13,1895.3399658203125
2023-04-14,1894.1199951171875
2023-04-17,1898.1300048828125
2023-04-18,1899.7099609375
2023-04-19,1899.280029296875
2023-04-20,1884.72998046875
2023-04-21,1888.300048828125
2023-04-24,1888.469970703125
2023-04-25,1859.530029296875
2023-04-26,1858.5799560546875
2023-04-27,1899.56005859375
2023-04-28,1913.1199951171875
2023-05-01,1912.22998046875
2023-05-02,1892.3299560546875
2023-05-03,1879.1400146484375
2023-05-04,1866.02001953125
2023-05-05,1902.3800048828125
2023-05-08,1904.8900146484375
2023-05-09,1894.969970703125
2023-05-10,1906.6199951171875
2023-05-11,1906.97998046875
2023-05-12,1901.300048828125
2023-05-15,1905.02001953125
2023-05-16,1899.81005859375
2023-05-17,1922.8699951171875
2023-05-18,1942.52001953125
2023-05-19,1939.8299560546875
2023-05-22,1939.719970703125
2023-05-23,1920.1400146484375
2023-05-24,1910.0999755859375
2023-05-25,1934.699951171875
2023-05-26,1965.0699462890625
2023-05-30,1967.6400146484375
2023-05-31,1956.68994140625
2023-06-01,1977.760009765625
2023-06-02,2001.4599609375
2023-06-05,1997.760009765625
2023-06-06,2000.6400146484375
2023-06-07,1984.8599853515625
2023-06-08,2001.699951171875
2023-06-09,2006.510009765625
2023-06-12,2027.6099853515625
2023-06-13,2039.1099853515625
2023-06-14,2043.8699951171875
2023-06-15,2069.780029296875
2023-06-16,2060.010009765625
2023-06-20,2053.8701171875
2023-06-21,2037.81005859375
2023-06-22,2051.179931640625
2023-06-23,2035.8399658203125
2023-06-26,2017.0999755859375
2023-06-27,2039.9300537109375
2023-06-28,2040.81005859375
2023-06-29,2047.4100341796875
2023-06-30,2074.489990234375
2023-07-03,2077.47998046875
2023-07-05,2076.5
2023-07-06,2060.0400390625
2023-07-07,2050.419921875
2023-07-10,2047.489990234375
2023-07-11,2058.969970703125
2023-07-12,2078.169921875
2023-07-13,2099.449951171875
2023-07-14,2099.469970703125
2023-07-17,2107.4599609375
2023-07-18,2125.389892578125
2023-07-19,2130.18994140625
2023-07-20,2110.330078125
2023-07-21,2108.830078125
2023-07-24,2119.780029296875
2023-07-25,2124.889892578125
2023-07-26,2124.570068359375
2023-07-27,2113.739990234375
2023-07-28,2139.929931640625
2023-07-31,2142.10009765625
2023-08-01,2135.840087890625
2023-08-02,2102.64990234375
2023-08-03,2098.75
2023-08-04,2089.389892578125
2023-08-07,2108.31005859375
2023-08-08,2101.179931640625
2023-08-09,2080.830078125
2023-08-10,2082.739990234375
2023-08-11,2079.449951171875
2023-08-14,2096.139892578125
2023-08-15,2072.860107421875
2023-08-16,2055.800048828125
2023-08-17,2041.06005859375
2023-08-18,2039.3199462890625
2023-08-21,2058.360107421875
2023-08-22,2052.5
2023-08-23,2077.56005859375
2023-08-24,2046.3499755859375
2023-08-25,2060.43994140625
2023-08-28,2072.47998046875
2023-08-29,2106.030029296875
2023-08-30,2114.2900390625
2023-08-31,2113.840087890625
2023-09-01,2114.72998046875
2023-09-05,2112.22998046875
2023-09-06,2092.18994140625
2023-09-07,2085.300048828125
2023-09-08,2090.3798828125
2023-09-11,2109.199951171875
2023-09-12,2094.330078125
2023-09-13,2101.030029296875
2023-09-14,2117.6201171875
2023-09-15,2090.260009765625
2023-09-18,2092.199951171875
2023-09-19,2088.070068359375
2023-09-20,2063.080078125
2023-09-21,2030.47998046875
2023-09-22,2024.8699951171875
2023-09-25,2034.0699462890625
2023-09-26,2003.6700439453125
2023-09-27,2002.52001953125
2023-09-28,2012.8299560546875
2023-09-29,2009.72998046875
2023-10-02,2018.8499755859375
2023-10-03,1989.239990234375
2023-10-04,2006.43994140625
2023-10-05,2004.8299560546875
2023-10-06,2029.5999755859375
2023-10-09,2040.969970703125
2023-10-10,2049.64990234375
2023-10-11,2060.340087890625
2023-10-12,2052.139892578125
2023-10-13,2038.4000244140625
2023-10-16,2059.090087890625
2023-10-17,2054.889892578125
2023-10-18,2028.6700439453125
2023-10-19,2016.0400390625
2023-10-20,1990.77001953125
2023-10-23,1991.06005859375
2023-10-24,2006.9300537109375
2023-10-25,1976.4300537109375
2023-10-26,1943.6199951171875
2023-10-27,1939.18994140625
2023-10-30,1967.81005859375
2023-10-31,1977.3199462890625
2023-11-01,2003.6099853515625
2023-11-02,2039.06005859375
2023-11-03,2054.8798828125
2023-11-06,2063.39990234375
2023-11-07,2073.860107421875
2023-11-08,2077.43994140625
2023-11-09,2059.5
2023-11-10,2093.639892578125
2023-11-13,2091.530029296875
2023-11-14,2125.81005859375
2023-11-15,2129.889892578125
2023-11-16,2135.260009765625
2023-11-17,2135.2900390625
2023-11-20,2152.93994140625
2023-11-21,2146.860107421875
2023-11-22,2155.360107421875
2023-11-24,2154.139892578125
2023-11-27,2150.39990234375
2023-11-28,2156.1201171875
2023-11-29,2150.7099609375
2023-11-30,2154.639892578125
2023-12-01,2159.780029296875
2023-12-04,2144.080078125
2023-12-05,2150.93994140625
2023-12-06,2139.860107421875
2023-12-07,2161.10009765625
2023-12-08,2171.2900390625
2023-12-11,2171.10009765625
2023-12-12,2182.47998046875
2023-12-13,2206.5400390625
2023-12-14,2206.929931640625
2023-12-15,2213.60009765625
2023-12-18,2227.169921875
2023-12-19,2238.830078125
2023-12-20,2208.070068359375
2023-12-21,2229.110107421875
2023-12-22,2230.47998046875
2023-12-26,2238.360107421875
2023-12-27,2241.699951171875
2023-12-28,2242.43994140625
2023-12-29,2236.18994140625
2024-01-02,2221.4599609375
2024-01-03,2209.02001953125
2024-01-04,2199.6201171875
2024-01-05,2204.56005859375
2024-01-08,2238.570068359375
2024-01-09,2238.110107421875
2024-01-10,2253.280029296875
2024-01-11,2251.9599609375
2024-01-12,2254.389892578125
2024-01-16,2247.340087890625
2024-01-17,2236.2099609375
2024-01-18,2257.889892578125
2024-01-19,2290.090087890625
2024-01-22,2291.2900390625
2024-01-23,2301.179931640625
2024-01-24,2308.800048828125
2024-01-25,2317.669921875
2024-01-26,2316.320068359375
2024-01-29,2334.239990234375
2024-01-30,2330.679931640625
2024-01-31,2288.469970703125
2024-02-01,2316.800048828125
2024-02-02,2352.239990234375
2024-02-05,2348.360107421875
2024-02-06,2351.9599609375
2024-02-07,2373.830078125
2024-02-08,2372.800048828125
2024-02-09,2388.820068359375
2024-02-12,2383.739990234375
2024-02-13,2353.070068359375
2024-02-14,2373.580078125
2024-02-15,2381.800048828125
2024-02-16,2369.760009765625
2024-02-20,2353.169921875
2024-02-21,2356.090087890625
2024-02-22,2414.8701171875
2024-02-23,2413.5400390625
2024-02-26,2402.18994140625
2024-02-27,2404.510009765625
2024-02-28,2399.02001953125
2024-02-29,2413.27001953125
2024-03-01,2433.389892578125
2024-03-04,2426.580078125
2024-03-05,2399.639892578125
2024-03-06,2410.139892578125
2024-03-07,2437.7099609375
2024-03-08,2417.530029296875
2024-03-11,2413.739990234375
2024-03-12,2448.239990234375
2024-03-13,2442.429931640625
2024-03-14,2440.659912109375
2024-03-15,2420.030029296875
2024-03-18,2439.52001953125
2024-03-19,2453.110107421875
2024-03-20,2476.60009765625
2024-03-21,2477.85009765625
2024-03-22,2479.419921875
2024-03-25,2471.469970703125
2024-03-26,2462.4599609375
2024-03-27,2478.820068359375
2024-03-28,2478.85009765625
2024-04-01,2477.139892578125
2024-04-02,2460.820068359375
2024-04-03,2462.25
2024-04-04,2430.39990234375
2024-04-05,2459.300048828125
2024-04-08,2456.6201171875
2024-04-09,2458.830078125
2024-04-10,2441.590087890625
2024-04-11,2467.760009765625
2024-04-12,2432.830078125
2024-04-15,2401.320068359375
2024-04-16,2397.840087890625
2024-04-17,2383.5400390625
2024-04-18,2378.639892578125
2024-04-19,2348.679931640625
2024-04-22,2370.610107421875
2024-04-23,2401.639892578125
2024-04-24,2400.6201171875
2024-04-25,2384.3798828125
2024-04-26,2418.31005859375
2024-04-29,2423.929931640625
2024-04-30,2385.919921875
2024-05-01,2378.969970703125
2024-05-02,2403.320068359375
2024-05-03,2438.860107421875
2024-05-06,2465.5400390625
2024-05-07,2466.199951171875
2024-05-08,2467.89990234375
2024-05-09,2476.469970703125
2024-05-10,2479.800048828125
2024-05-13,2482.070068359375
2024-05-14,2495.510009765625
2024-05-15,2525.3798828125
2024-05-16,2520.31005859375
2024-05-17,2522.6298828125
2024-05-20,2525.7099609375
2024-05-21,2535.719970703125
2024-05-22,2527.840087890625
2024-05-23,2515.2099609375
2024-05-24,2533.1298828125
2024-05-28,2543.27001953125
2024-05-29,2529.5400390625
2024-05-30,2505.2900390625
2024-05-31,2521.64990234375
2024-06-03,2532.43994140625
2024-06-04,2540.360107421875
2024-06-05,2573.10009765625
2024-06-06,2575.39990234375
2024-06-07,2574.840087890625
2024-06-10,2579.6201171875
2024-06-11,2591.840087890625
2024-06-12,2614.929931640625
2024-06-13,2626.18994140625
2024-06-14,2632.35009765625
2024-06-17,2651.510009765625
2024-06-18,2655.919921875
2024-06-20,2648.47998046875
2024-06-21,2642.47998046875
2024-06-24,2627.659912109375
2024-06-25,2646.699951171875
2024-06-26,2658.9599609375
2024-06-27,2661.18994140625
2024-06-28,2645.2099609375
2024-07-01,2663.800048828125
2024-07-02,2681.739990234375
2024-07-03,2699.780029296875
2024-07-05,2720.889892578125
2024-07-08,2723.64990234375
2024-07-09,2728.840087890625
2024-07-10,2757.75
2024-07-11,2713.580078125
2024-07-12,2725.780029296875
2024-07-15,2735.989990234375
2024-07-16,2743.89990234375
2024-07-17,2703.110107421875
2024-07-18,2682.1201171875
2024-07-19,2661.4599609375
2024-07-22,2689.97998046875
2024-07-23,2688.56005859375
2024-07-24,2616.72998046875
2024-07-25,2599.0400390625
2024-07-26,2625.68994140625
2024-07-29,2627.169921875
2024-07-30,2607.0400390625
2024-07-31,2656.64990234375
2024-08-01,2618.89990234375
2024-08-02,2571.669921875
2024-08-05,2485.830078125
2024-08-06,2508.52001953125
2024-08-07,2488.909912109375
2024-08-08,2548.39990234375
2024-08-09,2562.47998046875
2024-08-12,2566.840087890625
2024-08-13,2616.9599609375
2024-08-14,2626.699951171875
2024-08-15,2672.429931640625
2024-08-16,2679.60009765625
2024-08-19,2708.31005859375
2024-08-20,2705.22998046875
2024-08-21,2712.6298828125
2024-08-22,2682.330078125
2024-08-23,2714.219970703125
2024-08-26,2704.639892578125
2024-08-27,2709.10009765625
2024-08-28,2689.81005859375
2024-08-29,2684.510009765625
2024-08-30,2712.659912109375
2024-09-03,2650.10009765625
2024-09-04,2645.1201171875
2024-09-05,2642.1298828125
2024-09-06,2589.429931640625
2024-09-09,2620.02001953125
2024-09-10,2635.699951171875
2024-09-11,2672.9599609375
2024-09-12,2695.72998046875
2024-09-13,2705.489990234375
2024-09-16,2703.679931640625
2024-09-17,2703.989990234375
2024-09-18,2696.2900390625
2024-09-19,2746.949951171875
2024-09-20,2742.10009765625
2024-09-23,2748.02001953125
2024-09-24,2757.4599609375
2024-09-25,2756.3701171875
2024-09-26,2763.949951171875
2024-09-27,2757.25
2024-09-30,2772.0
2024-10-01,2741.840087890625
2024-10-02,2742.22998046875
2024-10-03,2740.050048828125
2024-10-04,2768.110107421875
2024-10-07,2740.52001953125
2024-10-08,2772.280029296875
2024-10-09,2791.030029296875
2024-10-10,2786.510009765625
2024-10-11,2796.9599609375
2024-10-14,2818.5
2024-10-15,2798.1298828125
2024-10-16,2809.889892578125
2024-10-17,2811.919921875
2024-10-18,2823.5
2024-10-21,2825.840087890625
2024-10-22,2830.93994140625
2024-10-23,2797.7099609375
2024-10-24,2806.389892578125
2024-10-25,2809.85009765625
2024-10-28,2816.830078125
2024-10-29,2824.739990234375
2024-10-30,2813.929931640625
2024-10-31,2755.989990234375
2024-11-01,2770.97998046875
2024-11-04,2758.580078125
2024-11-05,2790.64990234375
2024-11-06,2864.010009765625
2024-11-07,2890.39990234375
2024-11-08,2897.659912109375
2024-11-11,2896.239990234375
2024-11-12,2892.7099609375
2024-11-13,2893.5
2024-11-14,2879.489990234375
2024-11-15,2835.360107421875
2024-11-18,2846.64990234375
2024-11-19,2863.52001953125
2024-11-20,2859.889892578125
2024-11-21,2864.320068359375
2024-11-22,2869.080078125
2024-11-25,2873.2900390625
2024-11-26,2894.93994140625
2024-11-27,2883.14990234375
2024-11-29,2902.889892578125
2024-12-02,2916.81005859375
2024-12-03,2923.159912109375
2024-12-04,2946.7900390625
2024-12-05,2948.050048828125
2024-12-06,2959.659912109375
2024-12-09,2942.639892578125
2024-12-10,2939.679931640625
2024-12-11,2971.919921875
2024-12-12,2953.85009765625
2024-12-13,2958.639892578125
2024-12-16,2977.7099609375
2024-12-17,2971.60009765625
2024-12-18,2884.510009765625
2024-12-19,2887.580078125
2024-12-20,2915.830078125
2024-12-23,2942.739990234375
2024-12-24,2978.449951171875
2024-12-26,2976.4599609375
2024-12-27,2940.199951171875
2024-12-30,2907.780029296875
2024-12-31,2890.22998046875
